Vendor County Code,Vendor County,Obligation Year and Month,Number of Families Redeemed,Number of Food Instruments Redeemed,Dollar Amount of Food Instruments,Average Cost per Family,Statewide Infant Formula Rebate,Total Cost Adjusted,Average Cost Adjusted
10,Fresno,2014,56613,2386147,"$46,648,178.91 ",$823.98 ,,,
10,Fresno,201401,39818,204747,"$3,882,041.87 ",$97.49 ,,,
10,Fresno,201402,37834,194074,"$3,730,001.83 ",$98.59 ,,,
10,Fresno,201403,38510,197315,"$3,791,578.23 ",$98.46 ,,,
10,Fresno,201404,38889,199733,"$3,841,730.21 ",$98.79 ,,,
10,Fresno,201405,39201,200050,"$3,847,399.76 ",$98.15 ,,,
10,Fresno,201406,39078,201152,"$3,896,458.30 ",$99.71 ,,,
10,Fresno,201407,39786,204068,"$3,988,111.95 ",$100.24 ,,,
10,Fresno,201408,39373,201045,"$3,973,325.49 ",$100.91 ,,,
10,Fresno,201409,39500,201717,"$4,004,437.81 ",$101.38 ,,,
10,Fresno,201410,39313,198657,"$3,970,912.04 ",$101.01 ,,,
10,Fresno,201411,37697,190727,"$3,839,319.69 ",$101.85 ,,,
10,Fresno,201412,38179,192862,"$3,882,861.73 ",$101.70 ,,,
10,Fresno,2015,54759,2247932,"$44,365,360.40 ",$810.19 ,,,
10,Fresno,201501,38372,193792,"$3,890,979.90 ",$101.40 ,,,
10,Fresno,201502,36912,185679,"$3,733,841.03 ",$101.16 ,,,
10,Fresno,201503,37239,187530,"$3,728,724.66 ",$100.13 ,,,
10,Fresno,201504,37741,191425,"$3,770,182.14 ",$99.90 ,,,
10,Fresno,201505,37157,187044,"$3,687,746.38 ",$99.25 ,,,
10,Fresno,201506,37639,191774,"$3,755,161.32 ",$99.77 ,,,
10,Fresno,201507,37988,192850,"$3,760,803.26 ",$99.00 ,,,
10,Fresno,201508,37614,190714,"$3,729,348.36 ",$99.15 ,,,
10,Fresno,201509,36950,187064,"$3,659,126.52 ",$99.03 ,,,
10,Fresno,201510,36379,182786,"$3,597,967.44 ",$98.90 ,,,
10,Fresno,201511,35440,178384,"$3,523,253.75 ",$99.41 ,,,
10,Fresno,201512,35574,178890,"$3,528,225.64 ",$99.18 ,,,
10,Fresno,2016,61547,2155847,"$42,347,380.34 ",$688.05 ,,,
10,Fresno,201601,35714,179863,"$3,515,170.92 ",$98.43 ,,,
10,Fresno,201602,35066,175309,"$3,427,781.02 ",$97.75 ,,,
10,Fresno,201603,35171,176374,"$3,439,582.69 ",$97.80 ,,,
10,Fresno,201604,34993,178019,"$3,475,487.55 ",$99.32 ,,,
10,Fresno,201605,34690,174558,"$3,393,462.87 ",$97.82 ,,,
10,Fresno,201606,34967,178683,"$3,453,059.41 ",$98.75 ,,,
10,Fresno,201607,34420,175434,"$3,424,828.01 ",$99.50 ,,,
10,Fresno,201608,35001,177740,"$3,468,533.96 ",$99.10 ,,,
10,Fresno,201609,34919,177282,"$3,473,598.61 ",$99.48 ,,,
10,Fresno,201610,38168,183848,"$3,638,004.81 ",$95.32 ,,,
10,Fresno,201611,39564,190095,"$3,825,653.86 ",$96.70 ,,,
10,Fresno,201612,38987,188642,"$3,812,216.63 ",$97.78 ,,,
10,Fresno,2017,60831,2098551,"$42,054,197.31 ",$691.33 ,,,
10,Fresno,201701,39866,194356,"$3,880,648.58 ",$97.34 ,,,
10,Fresno,201702,37499,181615,"$3,671,703.34 ",$97.91 ,,,
10,Fresno,201703,38150,183855,"$3,716,140.90 ",$97.41 ,,,
10,Fresno,201704,37582,182337,"$3,671,873.61 ",$97.70 ,,,
10,Fresno,201705,37997,184130,"$3,694,863.66 ",$97.24 ,,,
10,Fresno,201706,37422,182944,"$3,662,093.62 ",$97.86 ,,,
10,Fresno,201707,34202,171666,"$3,420,537.21 ",$100.01 ,,,
10,Fresno,201708,33361,169010,"$3,349,451.14 ",$100.40 ,,,
10,Fresno,201709,32526,165485,"$3,288,169.69 ",$101.09 ,,,
10,Fresno,201710,32578,164321,"$3,285,089.95 ",$100.84 ,,,
10,Fresno,201711,32168,162414,"$3,260,724.38 ",$101.37 ,,,
10,Fresno,201712,31075,156418,"$3,152,901.23 ",$101.46 ,,,
10,Fresno,2018,48537,1936802,"$39,444,758.97 ",$812.67 ,,,
10,Fresno,201801,33257,168696,"$3,352,908.46 ",$100.82 ,,,
10,Fresno,201802,32115,161559,"$3,248,867.66 ",$101.16 ,,,
10,Fresno,201803,32010,160333,"$3,238,810.77 ",$101.18 ,,,
10,Fresno,201804,32085,161749,"$3,262,598.20 ",$101.69 ,,,
10,Fresno,201805,32707,163567,"$3,301,765.67 ",$100.95 ,,,
10,Fresno,201806,32534,164362,"$3,312,722.28 ",$101.82 ,,,
10,Fresno,201807,32468,164365,"$3,327,162.27 ",$102.48 ,,,
10,Fresno,201808,32761,164450,"$3,356,482.58 ",$102.45 ,,,
10,Fresno,201809,31774,160557,"$3,295,636.09 ",$103.72 ,,,
10,Fresno,201810,31793,158876,"$3,289,189.47 ",$103.46 ,,,
10,Fresno,201811,31340,157285,"$3,272,770.60 ",$104.43 ,,,
10,Fresno,201812,30274,151003,"$3,185,844.92 ",$105.23 ,,,
11,Glenn,2010,1730,65424,"$1,141,504.26 ",$659.83 ,,,
11,Glenn,201001,1090,5801,"$98,886.72 ",$90.72 ,,,
11,Glenn,201002,1073,5643,"$95,312.67 ",$88.83 ,,,
11,Glenn,201003,1108,5822,"$98,510.06 ",$88.91 ,,,
11,Glenn,201004,1091,5533,"$97,690.08 ",$89.54 ,,,
11,Glenn,201005,1089,5372,"$94,968.31 ",$87.21 ,,,
11,Glenn,201006,1115,5584,"$97,962.22 ",$87.86 ,,,
11,Glenn,201007,1088,5375,"$94,224.66 ",$86.60 ,,,
11,Glenn,201008,1085,5486,"$96,270.37 ",$88.73 ,,,
11,Glenn,201009,1067,5336,"$92,917.76 ",$87.08 ,,,
11,Glenn,201010,1040,5271,"$91,952.49 ",$88.42 ,,,
11,Glenn,201011,1013,5044,"$90,471.88 ",$89.31 ,,,
11,Glenn,201012,1011,5157,"$92,337.04 ",$91.33 ,,,
11,Glenn,2011,1706,59988,"$1,094,314.94 ",$641.45 ,,,
11,Glenn,201101,1025,5110,"$90,324.39 ",$88.12 ,,,
11,Glenn,201102,972,4649,"$84,722.77 ",$87.16 ,,,
11,Glenn,201103,1022,4848,"$86,296.09 ",$84.44 ,,,
11,Glenn,201104,992,4783,"$87,486.32 ",$88.19 ,,,
11,Glenn,201105,1039,5076,"$90,937.66 ",$87.52 ,,,
11,Glenn,201106,1060,5251,"$93,429.49 ",$88.14 ,,,
11,Glenn,201107,1028,5121,"$94,622.66 ",$92.05 ,,,
11,Glenn,201108,1050,5098,"$94,466.19 ",$89.97 ,,,
11,Glenn,201109,1044,5102,"$97,199.34 ",$93.10 ,,,
11,Glenn,201110,1027,5072,"$94,878.10 ",$92.38 ,,,
11,Glenn,201111,1009,4982,"$91,502.62 ",$90.69 ,,,
11,Glenn,201112,1011,4896,"$88,449.31 ",$87.49 ,,,
11,Glenn,2012,1716,60946,"$1,037,022.76 ",$604.33 ,,,
11,Glenn,201201,1024,5012,"$87,612.31 ",$85.56 ,,,
11,Glenn,201202,1022,5025,"$88,167.92 ",$86.27 ,,,
11,Glenn,201203,1023,5043,"$89,440.32 ",$87.43 ,,,
11,Glenn,201204,1022,5118,"$86,688.67 ",$84.82 ,,,
11,Glenn,201205,1043,5076,"$85,614.18 ",$82.08 ,,,
11,Glenn,201206,1054,5169,"$84,043.93 ",$79.74 ,,,
11,Glenn,201207,1052,5140,"$85,112.62 ",$80.91 ,,,
11,Glenn,201208,1070,5143,"$86,397.69 ",$80.75 ,,,
11,Glenn,201209,1065,5105,"$87,037.52 ",$81.73 ,,,
11,Glenn,201210,1057,5089,"$87,240.19 ",$82.54 ,,,
11,Glenn,201211,1051,5056,"$85,957.06 ",$81.79 ,,,
11,Glenn,201212,1035,4970,"$83,710.35 ",$80.88 ,,,
11,Glenn,2013,1746,58919,"$992,647.65 ",$568.53 ,,,
11,Glenn,201301,1049,5042,"$85,013.39 ",$81.04 ,,,
11,Glenn,201302,1038,4953,"$84,101.64 ",$81.02 ,,,
11,Glenn,201303,1035,4966,"$84,051.52 ",$81.21 ,,,
11,Glenn,201304,1045,5120,"$85,641.07 ",$81.95 ,,,
11,Glenn,201305,1031,4915,"$82,982.90 ",$80.49 ,,,
11,Glenn,201306,1025,4967,"$83,460.87 ",$81.43 ,,,
11,Glenn,201307,1024,4994,"$83,615.01 ",$81.66 ,,,
11,Glenn,201308,1018,4864,"$81,950.21 ",$80.50 ,,,
11,Glenn,201309,1026,4992,"$82,811.26 ",$80.71 ,,,
11,Glenn,201310,1018,4725,"$81,145.16 ",$79.71 ,,,
11,Glenn,201311,981,4633,"$78,480.37 ",$80.00 ,,,
11,Glenn,201312,996,4748,"$79,394.25 ",$79.71 ,,,
11,Glenn,2014,1742,54041,"$919,002.36 ",$527.56 ,,,
11,Glenn,201401,1012,4959,"$82,336.66 ",$81.36 ,,,
11,Glenn,201402,1000,4766,"$81,139.92 ",$81.14 ,,,
11,Glenn,201403,986,4624,"$77,152.39 ",$78.25 ,,,
11,Glenn,201404,977,4629,"$76,632.72 ",$78.44 ,,,
11,Glenn,201405,958,4446,"$75,035.63 ",$78.33 ,,,
11,Glenn,201406,917,4328,"$72,227.15 ",$78.76 ,,,
11,Glenn,201407,978,4724,"$79,135.82 ",$80.92 ,,,
11,Glenn,201408,972,4647,"$79,320.73 ",$81.61 ,,,
11,Glenn,201409,946,4398,"$76,147.28 ",$80.49 ,,,
11,Glenn,201410,950,4301,"$74,318.44 ",$78.23 ,,,
11,Glenn,201411,888,4061,"$71,546.20 ",$80.57 ,,,
11,Glenn,201412,907,4158,"$74,009.42 ",$81.60 ,,,
11,Glenn,2015,1631,50056,"$862,112.93 ",$528.58 ,,,
11,Glenn,201501,923,4351,"$74,680.97 ",$80.91 ,,,
11,Glenn,201502,912,4215,"$73,339.49 ",$80.42 ,,,
11,Glenn,201503,907,4170,"$71,327.91 ",$78.64 ,,,
11,Glenn,201504,918,4339,"$73,736.03 ",$80.32 ,,,
11,Glenn,201505,916,4119,"$71,325.72 ",$77.87 ,,,
11,Glenn,201506,917,4102,"$69,951.32 ",$76.28 ,,,
11,Glenn,201507,923,4209,"$71,686.94 ",$77.67 ,,,
11,Glenn,201508,928,4212,"$73,828.17 ",$79.56 ,,,
11,Glenn,201509,929,4263,"$72,290.03 ",$77.81 ,,,
11,Glenn,201510,911,4112,"$70,857.02 ",$77.78 ,,,
11,Glenn,201511,889,4052,"$70,937.03 ",$79.79 ,,,
11,Glenn,201512,873,3912,"$68,152.30 ",$78.07 ,,,
11,Glenn,2016,1591,47355,"$802,350.75 ",$504.31 ,,,
11,Glenn,201601,909,4154,"$71,877.40 ",$79.07 ,,,
11,Glenn,201602,897,3955,"$68,565.95 ",$76.44 ,,,
11,Glenn,201603,867,3968,"$68,064.37 ",$78.51 ,,,
11,Glenn,201604,850,3940,"$66,736.77 ",$78.51 ,,,
11,Glenn,201605,899,4169,"$71,097.71 ",$79.09 ,,,
11,Glenn,201606,887,4224,"$70,466.27 ",$79.44 ,,,
11,Glenn,201607,865,4006,"$67,215.03 ",$77.71 ,,,
11,Glenn,201608,863,3930,"$66,051.50 ",$76.54 ,,,
11,Glenn,201609,842,3855,"$65,849.41 ",$78.21 ,,,
11,Glenn,201610,839,3760,"$62,228.28 ",$74.17 ,,,
11,Glenn,201611,816,3709,"$61,916.33 ",$75.88 ,,,
11,Glenn,201612,809,3685,"$62,281.73 ",$76.99 ,,,
11,Glenn,2017,1502,40503,"$687,492.09 ",$457.72 ,,,
11,Glenn,201701,789,3604,"$59,561.63 ",$75.49 ,,,
11,Glenn,201702,775,3512,"$59,097.43 ",$76.25 ,,,
11,Glenn,201703,768,3377,"$56,792.09 ",$73.95 ,,,
11,Glenn,201704,779,3445,"$57,813.39 ",$74.21 ,,,
11,Glenn,201705,763,3370,"$55,952.64 ",$73.33 ,,,
11,Glenn,201706,796,3475,"$58,662.10 ",$73.70 ,,,
11,Glenn,201707,767,3375,"$56,248.89 ",$73.34 ,,,
11,Glenn,201708,771,3437,"$59,830.26 ",$77.60 ,,,
11,Glenn,201709,767,3389,"$58,370.53 ",$76.10 ,,,
11,Glenn,201710,739,3265,"$56,091.73 ",$75.90 ,,,
11,Glenn,201711,730,3233,"$55,716.45 ",$76.32 ,,,
11,Glenn,201712,688,3021,"$53,354.95 ",$77.55 ,,,
11,Glenn,2018,1412,38058,"$663,068.83 ",$469.60 ,,,
11,Glenn,201801,762,3356,"$57,930.89 ",$76.02 ,,,
11,Glenn,201802,703,3143,"$53,738.78 ",$76.44 ,,,
11,Glenn,201803,726,3204,"$54,852.69 ",$75.55 ,,,
11,Glenn,201804,716,3356,"$56,191.35 ",$78.48 ,,,
11,Glenn,201805,710,3231,"$54,797.47 ",$77.18 ,,,
11,Glenn,201806,703,3279,"$56,750.45 ",$80.73 ,,,
11,Glenn,201807,720,3244,"$56,473.15 ",$78.43 ,,,
11,Glenn,201808,726,3241,"$57,343.40 ",$78.99 ,,,
11,Glenn,201809,677,3058,"$53,959.78 ",$79.70 ,,,
11,Glenn,201810,689,3050,"$54,179.02 ",$78.63 ,,,
11,Glenn,201811,702,2971,"$54,129.47 ",$77.11 ,,,
11,Glenn,201812,669,2925,"$52,722.38 ",$78.81 ,,,
12,Humboldt,2010,4143,150853,"$2,520,061.72 ",$608.27 ,,,
12,Humboldt,201001,2445,13390,"$211,890.86 ",$86.66 ,,,
12,Humboldt,201002,2400,13184,"$212,025.55 ",$88.34 ,,,
12,Humboldt,201003,2491,13547,"$215,970.48 ",$86.70 ,,,
12,Humboldt,201004,2448,12627,"$211,390.42 ",$86.35 ,,,
12,Humboldt,201005,2391,12342,"$207,448.79 ",$86.76 ,,,
12,Humboldt,201006,2446,12465,"$209,351.58 ",$85.59 ,,,
12,Humboldt,201007,2408,12419,"$209,662.40 ",$87.07 ,,,
12,Humboldt,201008,2492,12719,"$216,008.99 ",$86.68 ,,,
12,Humboldt,201009,2440,12270,"$209,938.39 ",$86.04 ,,,
12,Humboldt,201010,2358,11917,"$203,418.87 ",$86.27 ,,,
12,Humboldt,201011,2354,11916,"$205,767.18 ",$87.41 ,,,
12,Humboldt,201012,2374,12057,"$207,188.21 ",$87.27 ,,,
12,Humboldt,2011,4202,151555,"$2,691,767.04 ",$640.59 ,,,
12,Humboldt,201101,2467,12525,"$214,882.26 ",$87.10 ,,,
12,Humboldt,201102,2369,12171,"$210,159.50 ",$88.71 ,,,
12,Humboldt,201103,2418,12509,"$218,513.87 ",$90.37 ,,,
12,Humboldt,201104,2463,12730,"$223,660.89 ",$90.81 ,,,
12,Humboldt,201105,2502,12864,"$224,882.21 ",$89.88 ,,,
12,Humboldt,201106,2565,13150,"$230,605.50 ",$89.90 ,,,
12,Humboldt,201107,2520,12844,"$229,796.10 ",$91.19 ,,,
12,Humboldt,201108,2507,12945,"$233,615.61 ",$93.19 ,,,
12,Humboldt,201109,2469,12758,"$230,769.00 ",$93.47 ,,,
12,Humboldt,201110,2428,12280,"$224,372.47 ",$92.41 ,,,
12,Humboldt,201111,2408,12254,"$223,943.35 ",$93.00 ,,,
12,Humboldt,201112,2453,12525,"$226,566.28 ",$92.36 ,,,
12,Humboldt,2012,4040,151911,"$2,690,373.01 ",$665.93 ,,,
12,Humboldt,201201,2461,12751,"$229,040.72 ",$93.07 ,,,
12,Humboldt,201202,2378,12368,"$219,927.07 ",$92.48 ,,,
12,Humboldt,201203,2418,12584,"$222,812.78 ",$92.15 ,,,
12,Humboldt,201204,2512,13071,"$229,364.67 ",$91.31 ,,,
12,Humboldt,201205,2529,13068,"$228,508.11 ",$90.36 ,,,
12,Humboldt,201206,2523,13125,"$226,056.25 ",$89.60 ,,,
12,Humboldt,201207,2502,12937,"$223,215.57 ",$89.21 ,,,
12,Humboldt,201208,2488,12974,"$227,047.19 ",$91.26 ,,,
12,Humboldt,201209,2407,12560,"$223,097.02 ",$92.69 ,,,
12,Humboldt,201210,2438,12444,"$222,424.74 ",$91.23 ,,,
12,Humboldt,201211,2375,12131,"$219,321.14 ",$92.35 ,,,
12,Humboldt,201212,2340,11898,"$219,557.75 ",$93.83 ,,,
12,Humboldt,2013,3929,136726,"$2,510,396.61 ",$638.94 ,,,
12,Humboldt,201301,2332,12072,"$219,194.78 ",$93.99 ,,,
12,Humboldt,201302,2233,11533,"$212,721.80 ",$95.26 ,,,
12,Humboldt,201303,2203,11354,"$210,526.36 ",$95.56 ,,,
12,Humboldt,201304,2323,11837,"$217,533.85 ",$93.64 ,,,
12,Humboldt,201305,2257,11526,"$212,301.55 ",$94.06 ,,,
12,Humboldt,201306,2224,11298,"$206,752.10 ",$92.96 ,,,
12,Humboldt,201307,2306,11645,"$212,792.36 ",$92.28 ,,,
12,Humboldt,201308,2286,11372,"$210,242.60 ",$91.97 ,,,
12,Humboldt,201309,2210,11272,"$207,364.66 ",$93.83 ,,,
12,Humboldt,201310,2218,11101,"$204,959.87 ",$92.41 ,,,
12,Humboldt,201311,2185,10928,"$199,427.34 ",$91.27 ,,,
12,Humboldt,201312,2168,10788,"$196,579.34 ",$90.67 ,,,
12,Humboldt,2014,3610,132023,"$2,425,977.66 ",$672.02 ,,,
12,Humboldt,201401,2256,11418,"$208,463.01 ",$92.40 ,,,
12,Humboldt,201402,2176,11022,"$201,344.73 ",$92.53 ,,,
12,Humboldt,201403,2145,10873,"$197,477.02 ",$92.06 ,,,
12,Humboldt,201404,2197,11379,"$205,573.26 ",$93.57 ,,,
12,Humboldt,201405,2157,10976,"$200,666.81 ",$93.03 ,,,
12,Humboldt,201406,2170,11134,"$204,361.09 ",$94.18 ,,,
12,Humboldt,201407,2195,11337,"$207,697.65 ",$94.62 ,,,
12,Humboldt,201408,2165,11012,"$202,381.49 ",$93.48 ,,,
12,Humboldt,201409,2182,11280,"$207,865.72 ",$95.26 ,,,
12,Humboldt,201410,2153,10906,"$201,279.81 ",$93.49 ,,,
12,Humboldt,201411,2050,10302,"$192,376.52 ",$93.84 ,,,
12,Humboldt,201412,2039,10384,"$196,490.55 ",$96.37 ,,,
12,Humboldt,2015,3591,122227,"$2,249,454.02 ",$626.41 ,,,
12,Humboldt,201501,2175,10892,"$202,841.47 ",$93.26 ,,,
12,Humboldt,201502,1953,9749,"$184,841.52 ",$94.64 ,,,
12,Humboldt,201503,2037,10274,"$187,539.92 ",$92.07 ,,,
12,Humboldt,201504,2060,10463,"$188,541.48 ",$91.52 ,,,
12,Humboldt,201505,2024,10176,"$185,320.98 ",$91.56 ,,,
12,Humboldt,201506,2065,10438,"$190,595.96 ",$92.30 ,,,
12,Humboldt,201507,2085,10569,"$193,541.20 ",$92.83 ,,,
12,Humboldt,201508,2037,10257,"$190,545.94 ",$93.54 ,,,
12,Humboldt,201509,2033,10365,"$189,452.04 ",$93.19 ,,,
12,Humboldt,201510,1974,9761,"$180,104.03 ",$91.24 ,,,
12,Humboldt,201511,1938,9500,"$174,595.30 ",$90.09 ,,,
12,Humboldt,201512,2001,9783,"$181,534.18 ",$90.72 ,,,
12,Humboldt,2016,3444,115832,"$2,122,995.66 ",$616.43 ,,,
12,Humboldt,201601,1966,10022,"$182,806.60 ",$92.98 ,,,
12,Humboldt,201602,1945,9627,"$176,648.41 ",$90.82 ,,,
12,Humboldt,201603,1970,9802,"$177,091.93 ",$89.89 ,,,
12,Humboldt,201604,1991,10112,"$183,770.26 ",$92.30 ,,,
12,Humboldt,201605,2002,10007,"$182,739.43 ",$91.28 ,,,
12,Humboldt,201606,2049,10141,"$184,527.36 ",$90.06 ,,,
12,Humboldt,201607,1938,9595,"$174,066.37 ",$89.82 ,,,
12,Humboldt,201608,2003,9812,"$178,652.37 ",$89.19 ,,,
12,Humboldt,201609,1924,9613,"$176,897.33 ",$91.94 ,,,
12,Humboldt,201610,1891,9297,"$171,987.25 ",$90.95 ,,,
12,Humboldt,201611,1831,8890,"$167,103.11 ",$91.26 ,,,
12,Humboldt,201612,1827,8914,"$166,705.24 ",$91.25 ,,,
12,Humboldt,2017,3190,105613,"$1,951,335.04 ",$611.70 ,,,
12,Humboldt,201701,1848,9333,"$171,068.29 ",$92.57 ,,,
12,Humboldt,201702,1793,8589,"$159,146.20 ",$88.76 ,,,
12,Humboldt,201703,1825,8853,"$162,815.39 ",$89.21 ,,,
12,Humboldt,201704,1792,8853,"$163,136.01 ",$91.04 ,,,
12,Humboldt,201705,1860,9197,"$168,698.70 ",$90.70 ,,,
12,Humboldt,201706,1779,8866,"$164,508.01 ",$92.47 ,,,
12,Humboldt,201707,1810,8938,"$164,859.10 ",$91.08 ,,,
12,Humboldt,201708,1851,9064,"$168,760.75 ",$91.17 ,,,
12,Humboldt,201709,1753,8674,"$161,874.77 ",$92.34 ,,,
12,Humboldt,201710,1747,8662,"$159,984.96 ",$91.58 ,,,
12,Humboldt,201711,1680,8366,"$155,393.53 ",$92.50 ,,,
12,Humboldt,201712,1689,8218,"$151,089.33 ",$89.45 ,,,
12,Humboldt,2018,3099,102708,"$1,914,895.43 ",$617.91 ,,,
12,Humboldt,201801,1773,8790,"$159,367.43 ",$89.89 ,,,
12,Humboldt,201802,1670,8245,"$152,746.17 ",$91.46 ,,,
12,Humboldt,201803,1693,8344,"$156,349.05 ",$92.35 ,,,
12,Humboldt,201804,1690,8379,"$155,359.43 ",$91.93 ,,,
12,Humboldt,201805,1754,8592,"$157,388.94 ",$89.73 ,,,
12,Humboldt,201806,1738,8517,"$154,924.19 ",$89.14 ,,,
12,Humboldt,201807,1805,8867,"$163,302.48 ",$90.47 ,,,
12,Humboldt,201808,1843,8888,"$164,195.74 ",$89.09 ,,,
12,Humboldt,201809,1771,8713,"$163,778.69 ",$92.48 ,,,
12,Humboldt,201810,1829,8808,"$166,723.00 ",$91.16 ,,,
12,Humboldt,201811,1751,8526,"$163,313.29 ",$93.27 ,,,
12,Humboldt,201812,1664,8039,"$157,447.02 ",$94.62 ,,,
13,Imperial,2010,9726,346441,"$6,534,128.27 ",$671.82 ,,,
13,Imperial,201001,5637,29778,"$540,193.86 ",$95.83 ,,,
13,Imperial,201002,5434,28676,"$524,460.78 ",$96.51 ,,,
13,Imperial,201003,5514,29041,"$531,722.54 ",$96.43 ,,,
13,Imperial,201004,5500,27915,"$531,125.08 ",$96.57 ,,,
13,Imperial,201005,5589,27711,"$536,608.68 ",$96.01 ,,,
13,Imperial,201006,5744,28327,"$544,799.66 ",$94.85 ,,,
13,Imperial,201007,5704,28319,"$533,035.23 ",$93.45 ,,,
13,Imperial,201008,5953,29481,"$551,657.93 ",$92.67 ,,,
13,Imperial,201009,6048,29771,"$565,315.10 ",$93.47 ,,,
13,Imperial,201010,6002,29571,"$562,208.04 ",$93.67 ,,,
13,Imperial,201011,5906,28959,"$554,801.59 ",$93.94 ,,,
13,Imperial,201012,5919,28892,"$558,199.78 ",$94.31 ,,,
13,Imperial,2011,10326,355005,"$6,980,768.61 ",$676.04 ,,,
13,Imperial,201101,5889,29116,"$560,846.74 ",$95.24 ,,,
13,Imperial,201102,5831,28603,"$550,852.07 ",$94.47 ,,,
13,Imperial,201103,6060,29564,"$571,692.80 ",$94.34 ,,,
13,Imperial,201104,6076,29593,"$577,619.78 ",$95.07 ,,,
13,Imperial,201105,6037,29615,"$578,654.55 ",$95.85 ,,,
13,Imperial,201106,6035,29983,"$585,360.28 ",$96.99 ,,,
13,Imperial,201107,5998,29788,"$588,655.37 ",$98.14 ,,,
13,Imperial,201108,6260,30809,"$609,185.61 ",$97.31 ,,,
13,Imperial,201109,6148,30573,"$611,327.32 ",$99.44 ,,,
13,Imperial,201110,6033,29687,"$593,263.16 ",$98.34 ,,,
13,Imperial,201111,5965,29193,"$581,237.65 ",$97.44 ,,,
13,Imperial,201112,5906,28481,"$572,073.28 ",$96.86 ,,,
13,Imperial,2012,9949,352267,"$6,744,281.03 ",$677.89 ,,,
13,Imperial,201201,5945,28978,"$577,073.13 ",$97.07 ,,,
13,Imperial,201202,5807,28108,"$562,013.19 ",$96.78 ,,,
13,Imperial,201203,6046,29255,"$578,956.08 ",$95.76 ,,,
13,Imperial,201204,6037,29532,"$584,024.07 ",$96.74 ,,,
13,Imperial,201205,6183,30050,"$573,319.52 ",$92.73 ,,,
13,Imperial,201206,6131,30303,"$558,352.73 ",$91.07 ,,,
13,Imperial,201207,6072,29700,"$549,115.67 ",$90.43 ,,,
13,Imperial,201208,6140,30155,"$557,670.35 ",$90.83 ,,,
13,Imperial,201209,6064,29834,"$555,686.25 ",$91.64 ,,,
13,Imperial,201210,6054,29611,"$553,355.11 ",$91.40 ,,,
13,Imperial,201211,6040,29275,"$560,051.50 ",$92.72 ,,,
13,Imperial,201212,5721,27466,"$534,663.43 ",$93.46 ,,,
13,Imperial,2013,9719,337594,"$6,460,325.62 ",$664.71 ,,,
13,Imperial,201301,5866,28688,"$554,383.42 ",$94.51 ,,,
13,Imperial,201302,5587,27360,"$532,143.14 ",$95.25 ,,,
13,Imperial,201303,5819,28301,"$545,867.26 ",$93.81 ,,,
13,Imperial,201304,5752,28416,"$542,469.83 ",$94.31 ,,,
13,Imperial,201305,5886,28776,"$544,180.97 ",$92.45 ,,,
13,Imperial,201306,5896,28891,"$545,292.18 ",$92.49 ,,,
13,Imperial,201307,5936,29094,"$547,759.93 ",$92.28 ,,,
13,Imperial,201308,5992,29491,"$553,695.46 ",$92.41 ,,,
13,Imperial,201309,5993,29151,"$546,473.21 ",$91.19 ,,,
13,Imperial,201310,5772,27652,"$526,992.34 ",$91.30 ,,,
13,Imperial,201311,5465,26312,"$513,336.55 ",$93.93 ,,,
13,Imperial,201312,5365,25462,"$507,731.33 ",$94.64 ,,,
13,Imperial,2014,16691,358003,"$7,257,776.84 ",$434.83 ,,,
13,Imperial,201401,5474,26714,"$536,134.66 ",$97.94 ,,,
13,Imperial,201402,5441,26401,"$532,339.49 ",$97.84 ,,,
13,Imperial,201403,5573,26856,"$543,391.66 ",$97.50 ,,,
13,Imperial,201404,5674,27790,"$561,369.81 ",$98.94 ,,,
13,Imperial,201405,5716,28046,"$566,789.49 ",$99.16 ,,,
13,Imperial,201406,5793,28441,"$574,869.42 ",$99.24 ,,,
13,Imperial,201407,7502,32222,"$637,255.14 ",$84.94 ,,,
13,Imperial,201408,11275,43483,"$837,416.59 ",$74.27 ,,,
13,Imperial,201409,8842,36052,"$736,764.88 ",$83.33 ,,,
13,Imperial,201410,5918,28306,"$592,728.40 ",$100.16 ,,,
13,Imperial,201411,5714,27392,"$577,618.74 ",$101.09 ,,,
13,Imperial,201412,5579,26300,"$561,098.56 ",$100.57 ,,,
13,Imperial,2015,9438,320372,"$6,699,326.40 ",$709.82 ,,,
13,Imperial,201501,5616,26974,"$570,354.85 ",$101.56 ,,,
13,Imperial,201502,5525,26364,"$566,566.78 ",$102.55 ,,,
13,Imperial,201503,5490,26110,"$555,210.37 ",$101.13 ,,,
13,Imperial,201504,5575,27027,"$564,102.18 ",$101.18 ,,,
13,Imperial,201505,5540,26736,"$557,462.73 ",$100.63 ,,,
13,Imperial,201506,5668,27560,"$570,027.16 ",$100.57 ,,,
13,Imperial,201507,5626,27505,"$570,383.63 ",$101.38 ,,,
13,Imperial,201508,5587,27318,"$568,798.51 ",$101.81 ,,,
13,Imperial,201509,5625,27504,"$563,816.84 ",$100.23 ,,,
13,Imperial,201510,5564,26988,"$559,992.94 ",$100.65 ,,,
13,Imperial,201511,5296,25479,"$530,793.03 ",$100.23 ,,,
13,Imperial,201512,5211,24807,"$521,817.38 ",$100.14 ,,,
13,Imperial,2016,8630,281727,"$5,857,802.13 ",$678.77 ,,,
13,Imperial,201601,5070,24580,"$514,318.02 ",$101.44 ,,,
